"journal","n.useable.papers","n.authors","gender.ratio.of.sample","observed.alpha","lower.95.CI","upper.95.CI","alpha.adjusted","lower.95.CI2","upper.95.CI2","two.tail.p.value"
"Resuscitation",73,634,24.6056782334385,0.0502140398872947,0.0262671745493565,0.122546966816176,0.0528149802364906,0.0283732572146734,0.124180878996132,0.009
"Retina (Philadelphia Pa)",96,650,32.3076923076923,0.0512240525227537,0.00142286010668553,0.104112967456314,0.054175295003217,0.00467259429089943,0.101519679268508,0.027
"Rev Bras Ortop",247,1540,10.7142857142857,0.0982949494949495,0.0418842748985289,0.155464848398074,0.100005387205387,0.0436084386115113,0.154415840593871,0
"Rev Esp Cardiol (Engl Ed)",103,747,29.8527443105756,0.0449184273656776,-0.00866690446351069,0.0873132734887865,0.0474446602543236,-0.00646501104356585,0.0887163361564227,0.033
"Rev Esp Enferm Dig",60,431,42.6914153132251,0.0578721018366327,-0.0202079417883019,0.105975751503419,0.0607236457922956,-0.0146258505590358,0.109207123246716,0.032
"Rev Port Cardiol",51,365,37.8082191780822,0.0624572468328454,-0.00388307140938156,0.152853591835217,0.0653741529172481,-0.00625466713832023,0.155116379438508,0.034
"Rheumatology (Oxford)",84,656,46.1890243902439,0.0618859496642186,0.000158478572938471,0.1087205133356,0.0649429655684389,-0.00145187280299096,0.112001676510714,0.002
"Rom J Morphol Embryol",53,373,61.1260053619303,0.132322372458489,0.0306804800805063,0.201383801464885,0.136828191385814,0.037952474738739,0.202460792048013,0
"Scand J Gastroenterol",58,426,35.6807511737089,-0.0336457674096936,-0.0593013896607619,0.0124352731973273,-0.0289876538015703,-0.0592543650608489,0.0173634664104012,0.218
"Schizophr Bull",57,505,36.6336633663366,0.0287600828225829,-0.0162239815626218,0.0658611067088835,0.0324226302741928,-0.0131467464854175,0.0733712699941098,0.209
"Schizophr Res",107,854,44.4964871194379,0.0595748699286732,0.00446583139431977,0.114657053230386,0.0602074945704291,0.00655797051012643,0.114264610399791,0.003
"Sci Adv",77,608,23.0263157894737,0.0570742668394038,0.011611581316992,0.113504512660274,0.0577438491185529,0.0146146828007563,0.113729827031666,0.013
"Sci Rep",2055,15851,37.3351839000694,0.0717535737287864,0.0595888438933383,0.0796878990789741,0.0717780454833757,0.0590745051680088,0.0796611878352483,0
"Sci Total Environ",385,2680,38.134328358209,0.0456879822890318,0.0253728604274339,0.0819649109858096,0.0459165104188109,0.0240547660342618,0.0813227674454221,0
"Science",135,1059,31.728045325779,0.0765276351310012,0.016106112102461,0.0997900155780149,0.0776148336520527,0.0179995773479047,0.1043853517649,0
"Sensors (Basel)",195,1183,20.9636517328825,0.0414247311827957,-0.00103010709946333,0.0836913387090416,0.0434895182635393,0.00366894922950514,0.08707089912062,0.019
"Sex Transm Dis",52,350,63.4285714285714,0.0411700763263263,-0.030606045780667,0.112402821656111,0.044336328516016,-0.0309191062047113,0.115710270457422,0.173
"Sleep",91,665,43.3082706766917,0.0409566880748357,-0.00467304460523446,0.0929969815823737,0.0443061084501181,-0.00694090999096305,0.0919182085170065,0.059
"Sleep Med",51,349,41.8338108882522,0.0672836620083398,-0.0255384191328757,0.113805054219432,0.0709702901787388,-0.0215911580353323,0.12533368848586,0.026
"Small",61,450,28.4444444444444,0.0316867236024845,-0.00819412225880817,0.067331201195613,0.0349075601708075,-0.00727196225160975,0.0720433693049043,0.229
"Soc Sci Med",72,445,58.6516853932584,0.0372423614708722,-0.00268397202384567,0.108071537343508,0.0415581726332601,0.00128541632825232,0.109648486420434,0.213
"Soft Matter",82,498,24.0963855421687,0.0207052574116066,-0.042939057816008,0.0579635076210576,0.0220404488956076,-0.0405091104255621,0.0578145368404653,0.448
"Spectrochim Acta A Mol Biomol Spectrosc",63,392,36.9897959183673,0.0310555549589474,-0.0156564973265797,0.101591841607486,0.0345219438448532,-0.0158267511527364,0.108344925476184,0.341
"Spine",212,1369,17.4579985390796,0.168770891336152,0.115978437625017,0.255578785626978,0.169678159058042,0.114510995324747,0.252351797760185,0
"Springerplus",165,1112,36.2410071942446,0.200893671342736,0.148369492570192,0.267251755849681,0.202614793742689,0.150358611933166,0.268752293621968,0
"Stem Cells",56,456,44.0789473684211,0.0692060347547617,0.0207030180234884,0.129153523297106,0.0717001218142571,0.030300964047738,0.130839507869478,0.005
"Stem Cells Dev",51,444,48.1981981981982,-0.00400324719300749,-0.0380732386423776,0.0536921784305538,8.13557294654377e-06,-0.0328524147107545,0.061335117701536,0.89
"Stem Cells Int",64,470,46.8085106382979,0.102473014863924,0.0223953189348728,0.142282346224247,0.106037314705497,0.0271031646258783,0.15767703932139,0.001
"Stroke",121,981,34.4546381243629,0.0582092941889861,0.0155962845872702,0.094354328069243,0.0589358343234833,0.0141115437053629,0.088785961458954,0.001
"Stud Health Technol Inform",117,734,40.7356948228883,0.103292431928114,0.0246409567000006,0.147769423954277,0.106607471599975,0.0315788046106596,0.15042581680708,0
"Support Care Cancer",167,1265,53.2806324110672,0.120020871744614,0.0719301951834991,0.159343303994381,0.121018614607067,0.0726508830380452,0.161356829842679,0
"Surg Endosc",137,965,23.8341968911917,0.0695945362271893,0.0280468776492882,0.113921706535304,0.0703216856100618,0.0306347892372329,0.113835548658081,0.001
"Surg Obes Relat Dis",59,387,31.266149870801,0.0512989915074672,-0.00899075508929185,0.10726780267031,0.0545500125301903,-0.00785078303522139,0.111178906069684,0.089
"Surgery",92,648,31.9444444444444,0.0184993553227804,-0.021356684981758,0.0568063528127141,0.021896234496057,-0.0204855319601644,0.0615265955032841,0.444
"Syst Rev",68,497,53.5211267605634,0.0488262097164031,-0.0185760065478221,0.0829340488635769,0.0529221395677308,-0.0164417323336054,0.0895105197773237,0.062
"Talanta",115,703,45.2347083926031,0.0786764882317443,0.0183697320744244,0.127829327651073,0.0805542545704271,0.0220907007385233,0.13633686950023,0.001
"Theriogenology",70,453,43.046357615894,0.114807827831084,0.0248249015222495,0.1880449019242,0.119579784986762,0.0199189322345909,0.187655065900064,0
"Thromb Haemost",83,685,35.7664233576642,0.0794721473640768,0.0296854090471878,0.135625695301096,0.0809240503106459,0.0332004422457895,0.136285462274814,0.001
"Thromb Res",111,814,42.1375921375921,0.0631355271751921,0.0165167236431571,0.112552881115723,0.0656564219877807,0.0184927470180321,0.112495258861943,0.002
"Ticks Tick Borne Dis",50,355,43.3802816901408,0.00200207117729889,-0.0553246057467549,0.0481081652344019,0.00534801772929311,-0.0559824554963942,0.0544170038773807,0.953
"Toxicol In Vitro",68,484,51.6528925619835,0.0676811287477954,-0.0137008644480076,0.113003172208109,0.0715809649040418,-0.0134194741475928,0.120381628611224,0.015
"Toxicol Lett",61,426,45.3051643192488,0.0670160241442681,-0.0138327959897838,0.127308080187811,0.0714569629855716,-0.00730571067320311,0.128171762485278,0.017
"Toxicon",74,527,47.2485768500949,0.10982053485954,0.0380009944673069,0.179767424753446,0.113565288696389,0.0480993394350466,0.182216443224272,0
"Toxins (Basel)",75,506,52.7667984189723,0.0324530081570183,-0.0208574841965852,0.132929931068284,0.0343307349865575,-0.0218544930394857,0.132020493213707,0.234
"Transfusion",142,1037,45.1301832208293,0.0416488647498611,0.00833952946583201,0.0843257554522174,0.0432253204183621,0.00664374529632518,0.0862767162449079,0.025
"Transplantation",94,814,37.3464373464373,0.0514100521424538,0.00474104265124571,0.071947546467299,0.0532704147608292,0.00724992050980813,0.073966177317741,0.006
"Trials",199,1693,46.6036621382162,0.106872494464901,0.0568701003487159,0.121602463893744,0.108024884156438,0.0585037910854562,0.122434852718069,0
"Tumori",70,663,49.3212669683258,0.06539480260296,0.0189874193228587,0.141821206308043,0.0664635504221506,0.0147211834039796,0.135025957592833,0
"Tumour Biol",126,932,45.2789699570815,0.066392858450288,0.0147487001968314,0.0967387924093379,0.068807407447636,0.0161158725390449,0.0995062434702612,0
"Turk J Anaesthesiol Reanim",68,392,47.1938775510204,0.17344569866309,0.0818336000936629,0.257455896969067,0.177354271267315,0.0829515579642286,0.253916047992968,0
"Turk J Med Sci",73,480,40,0.252349261463845,0.147973433478045,0.33664976150883,0.255776703042328,0.15630449203023,0.340493659802816,0
"Turk J Urol",59,368,4.6195652173913,0.149800090976562,-0.0183331588132636,0.268015233190069,0.153006615751714,-0.0183582745254961,0.273421783710362,0.002
"Urol Int",52,396,21.2121212121212,0.00716499617598521,-0.0277881207965945,0.0443294111866298,0.0109599954380173,-0.0230514113253519,0.0505750957358051,0.808
"Urology",146,1010,24.8514851485149,0.0756576308518737,0.0219380066797177,0.128602335915189,0.0776955961002385,0.0228033779200019,0.136091078375433,0
"Vaccine",211,1519,49.7037524687294,0.0791912090987192,0.0547780924420693,0.133088149655351,0.0803350619856202,0.0597608089013615,0.135333651612091,0
"Vet Microbiol",52,395,49.620253164557,0.0702296711936749,0.0131472771134917,0.150481931778312,0.0734299941560735,0.0174183910473,0.154280386277789,0.012
"Vet Parasitol",98,706,42.4929178470255,0.0205571398132974,-0.0150998801866569,0.0671157572663437,0.0226500485466003,-0.0164968647572356,0.0698599084252313,0.306
"Virology",62,444,46.3963963963964,0.0421911125206342,-0.0174381809410362,0.106019011652646,0.0445957483657745,-0.0160192346099485,0.103715223169869,0.113
"Viruses",63,491,46.6395112016293,0.0170420339167631,-0.0283495981437003,0.0870196996186048,0.0209957323252766,-0.0219919687069349,0.0879630544541807,0.485
"Vojnosanit Pregl",62,422,51.6587677725119,0.158559761129918,0.0769621820579284,0.28444514699586,0.164279820212767,0.081406129814437,0.285985034200619,0
"Water Res",102,659,32.1699544764795,0.0630349701326022,-0.00811743245371611,0.105985055408901,0.0655090189604879,-0.00125161399069675,0.108529479748025,0.002
"Wien Klin Wochenschr",61,447,31.5436241610738,0.0812709710290019,0.0103824145041989,0.154220643022431,0.0859380414892514,0.0141498701716455,0.158284694502743,0.003
"World J Gastroenterol",136,921,32.3561346362649,0.105434353818445,0.0490288240657099,0.137691017594827,0.106892704261062,0.0496158357505139,0.139025789495323,0
"World J Surg",74,466,28.5407725321888,0.0701484513514589,0.00977873133388109,0.160895868957194,0.072696452270387,0.00785322580150709,0.161101124425725,0.013
"World J Urol",79,626,15.9744408945687,0.0288379896402711,-0.00397527656698647,0.0778527903704236,0.0317398253725698,0.000234111817899827,0.0773969353266891,0.184
"World Neurosurg",174,1168,16.5239726027397,0.00396604048417526,-0.0288319189849864,0.0323401511566917,0.00466778050197741,-0.0309040381877882,0.032718520569358,0.808
"Zootaxa",88,516,26.1627906976744,0.0920331254889435,0.0285636563347669,0.144986225259427,0.0938954852865614,0.0273446624568767,0.149903913788622,0.003
